"No.","Time","Source","Destination","Protocol","Length","Info"
"7780","28.469751165","172.27.29.185","47.79.13.1","TCP","60","52158  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"7781","28.469763957","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7782","28.469775643","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=430117 Win=952320 Len=0 TSval=23557739 TSecr=1716866398"
"7783","28.469779448","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=431545 Win=955136 Len=0 TSval=23557740 TSecr=1716866398"
"7784","28.469782396","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=432973 Win=958208 Len=0 TSval=23557740 TSecr=1716866398"
"7785","28.469785256","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=434401 Win=961024 Len=0 TSval=23557741 TSecr=1716866398"
"7786","28.469787996","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=435829 Win=963840 Len=0 TSval=23557741 TSecr=1716866400"
"7787","28.469790801","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=437257 Win=966656 Len=0 TSval=23557742 TSecr=1716866400"
"7788","28.469793817","172.27.29.185","47.79.13.1","TCP","54","[TCP Dup ACK 7780#1] 52158  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"7789","28.469799540","172.27.29.185","8.8.8.8","UDP","77","54306  >  443 Len=35"
"7790","28.469802326","172.27.29.185","8.8.8.8","UDP","77","54306  >  443 Len=35"
"7791","28.472098473","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7792","28.472106474","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7793","28.476230129","172.27.29.185","47.79.13.1","TLSv1.2","572","Client Hello (SNI=asia-comonrt-stsdk.vivoglobal.com)"
"7794","28.476230728","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=438685 Win=969472 Len=0 TSval=23557745 TSecr=1716866442"
"7795","28.476230774","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=440113 Win=972288 Len=0 TSval=23557746 TSecr=1716866442"
"7796","28.476230822","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=441541 Win=975104 Len=0 TSval=23557747 TSecr=1716866443"
"7797","28.476230870","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=442969 Win=978176 Len=0 TSval=23557747 TSecr=1716866443"
"7798","28.476230919","172.27.29.185","35.241.16.93","TCP","66","41664  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=23557747 TSecr=4240152145"
"7799","28.476230968","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=444397 Win=980992 Len=0 TSval=23557748 TSecr=1716866444"
"7800","28.476231014","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=445825 Win=983808 Len=0 TSval=23557748 TSecr=1716866444"
"7801","28.476284983","172.27.29.185","47.79.13.1","TCP","572","[TCP Retransmission] 52158  >  443 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=518"
"7802","28.476354392","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=438685 Win=969472 Len=0 TSval=23557745 TSecr=1716866442"
"7803","28.476360707","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=440113 Win=972288 Len=0 TSval=23557746 TSecr=1716866442"
"7804","28.476365200","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=441541 Win=975104 Len=0 TSval=23557747 TSecr=1716866443"
"7805","28.476369260","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=442969 Win=978176 Len=0 TSval=23557747 TSecr=1716866443"
"7806","28.476373129","172.27.29.185","35.241.16.93","TCP","66","[TCP Dup ACK 7798#1] 41664  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=23557747 TSecr=4240152145"
"7807","28.476377266","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=444397 Win=980992 Len=0 TSval=23557748 TSecr=1716866444"
"7808","28.476381214","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=445825 Win=983808 Len=0 TSval=23557748 TSecr=1716866444"
"7809","28.476403005","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=447253 Win=986624 Len=0 TSval=23557749 TSecr=1716866454"
"7810","28.476403061","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=448681 Win=989440 Len=0 TSval=23557750 TSecr=1716866455"
"7811","28.476403116","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=450109 Win=992256 Len=0 TSval=23557750 TSecr=1716866455"
"7812","28.476403168","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=451537 Win=995328 Len=0 TSval=23557751 TSecr=1716866456"
"7813","28.476403218","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=452965 Win=998144 Len=0 TSval=23557752 TSecr=1716866456"
"7814","28.476403270","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=454393 Win=1000960 Len=0 TSval=23557752 TSecr=1716866472"
"7815","28.476403320","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7816","28.476403370","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7817","28.476412246","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=447253 Win=986624 Len=0 TSval=23557749 TSecr=1716866454"
"7818","28.476417859","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=448681 Win=989440 Len=0 TSval=23557750 TSecr=1716866455"
"7819","28.476422600","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=450109 Win=992256 Len=0 TSval=23557750 TSecr=1716866455"
"7820","28.476427641","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=451537 Win=995328 Len=0 TSval=23557751 TSecr=1716866456"
"7821","28.476433510","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=452965 Win=998144 Len=0 TSval=23557752 TSecr=1716866456"
"7822","28.476489434","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=454393 Win=1000960 Len=0 TSval=23557752 TSecr=1716866472"
"7823","28.476497263","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7824","28.476506407","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=259001 Ack=1 Win=375 Len=1400 TSval=5242338 TSecr=2538604538"
"7825","28.478126638","172.27.29.185","35.241.16.93","TLSv1.2","660","Client Hello (SNI=bolt-gcdn.sc-cdn.net)"
"7826","28.478364482","172.27.29.185","35.241.16.93","TCP","660","[TCP Retransmission] 41664  >  443 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=594 TSval=23557753 TSecr=4240152145"
"7827","28.483707766","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7828","28.483708031","172.27.28.112","57.144.149.33","SSL","900","Continuation Data"
"7829","28.483709346","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7830","28.483725156","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7831","28.483742884","172.27.28.112","57.144.149.33","TCP","900","[TCP Retransmission] 40774  >  443 [PSH, ACK] Seq=348 Ack=342 Win=89088 Len=834 TSval=2463304476 TSecr=2698524502 [TCP PDU reassembled in 7828]"
"7832","28.483747023","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7833","28.490655485","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7834","28.490667613","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7835","28.496357120","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7836","28.496357302","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=455821 Win=1003776 Len=0 TSval=23557813 TSecr=1716866472"
"7837","28.496357347","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=457249 Win=1006592 Len=0 TSval=23557813 TSecr=1716866473"
"7838","28.496357389","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=458677 Win=1009408 Len=0 TSval=23557814 TSecr=1716866473"
"7839","28.496357433","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=460105 Win=1012480 Len=0 TSval=23557814 TSecr=1716866474"
"7840","28.496357477","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7841","28.496372109","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7842","28.496386214","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=455821 Win=1003776 Len=0 TSval=23557813 TSecr=1716866472"
"7843","28.496389751","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=457249 Win=1006592 Len=0 TSval=23557813 TSecr=1716866473"
"7844","28.496392570","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=458677 Win=1009408 Len=0 TSval=23557814 TSecr=1716866473"
"7845","28.496395297","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=460105 Win=1012480 Len=0 TSval=23557814 TSecr=1716866474"
"7846","28.496398037","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7847","28.501380571","HonHaiPrecis_e8:be:0b","Broadcast","ARP","60","Who has 172.27.19.3? Tell 172.27.234.220"
"7848","28.502145068","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7849","28.502192269","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7850","28.508022605","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=461533 Win=1015296 Len=0 TSval=23557823 TSecr=1716866474"
"7851","28.508022730","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=462961 Win=1018112 Len=0 TSval=23557824 TSecr=1716866476"
"7852","28.508022785","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7853","28.508034246","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=461533 Win=1015296 Len=0 TSval=23557823 TSecr=1716866474"
"7854","28.508047261","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=462961 Win=1018112 Len=0 TSval=23557824 TSecr=1716866476"
"7855","28.508052812","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7856","28.509899486","10.4.10.40","172.27.5.225","DNS","196","Standard query response 0x2b82 No such name PTR 4.d.b.1.f.b.e.f.f.f.8.1.5.4.4.e.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa SOA b.ip6-servers.arpa"
"7857","28.512014425","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7858","28.512024086","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7859","28.521892040","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7860","28.521892325","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=464389 Win=1020928 Len=0 TSval=23557838 TSecr=1716866476"
"7861","28.521892370","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=465817 Win=1023744 Len=0 TSval=23557839 TSecr=1716866501"
"7862","28.521892415","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=467245 Win=1026560 Len=0 TSval=23557839 TSecr=1716866501"
"7863","28.521892460","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7864","28.521920965","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7865","28.521949945","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=464389 Win=1020928 Len=0 TSval=23557838 TSecr=1716866476"
"7866","28.521960418","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=465817 Win=1023744 Len=0 TSval=23557839 TSecr=1716866501"
"7867","28.521964777","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=467245 Win=1026560 Len=0 TSval=23557839 TSecr=1716866501"
"7868","28.521969858","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7869","28.523790685","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7870","28.523798681","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7871","28.530843010","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7872","28.530855401","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7873","28.532071978","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7874","28.532077419","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7875","28.533035072","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7876","28.533041917","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7877","28.540213007","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7878","28.540231604","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7879","28.544932352","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=468673 Win=1029376 Len=0 TSval=23557842 TSecr=1716866502"
"7880","28.544932546","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=470101 Win=1032448 Len=0 TSval=23557843 TSecr=1716866502"
"7881","28.544932594","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=471529 Win=1035264 Len=0 TSval=23557843 TSecr=1716866504"
"7882","28.544932649","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=472957 Win=1038080 Len=0 TSval=23557843 TSecr=1716866504"
"7883","28.544932702","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=474385 Win=1040896 Len=0 TSval=23557844 TSecr=1716866505"
"7884","28.544932758","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=475813 Win=1043712 Len=0 TSval=23557845 TSecr=1716866505"
"7885","28.544950601","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=468673 Win=1029376 Len=0 TSval=23557842 TSecr=1716866502"
"7886","28.544969795","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=470101 Win=1032448 Len=0 TSval=23557843 TSecr=1716866502"
"7887","28.544974608","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=471529 Win=1035264 Len=0 TSval=23557843 TSecr=1716866504"
"7888","28.544978638","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=472957 Win=1038080 Len=0 TSval=23557843 TSecr=1716866504"
"7889","28.544982764","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=474385 Win=1040896 Len=0 TSval=23557844 TSecr=1716866505"
"7890","28.544986741","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=475813 Win=1043712 Len=0 TSval=23557845 TSecr=1716866505"
"7891","28.566216363","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7892","28.566216544","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7893","28.566217959","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7894","28.566218003","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7895","28.566231500","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7896","28.566265779","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7897","28.566269942","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7898","28.566273723","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7899","28.568815922","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=477241 Win=1046528 Len=0 TSval=23557889 TSecr=1716866511"
"7900","28.568816124","172.27.28.112","10.4.10.40","DNS","79","Standard query 0x7f66 A play.googleapis.com"
"7901","28.568817344","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7902","28.568833214","172.27.29.185","3.163.237.4","TCP","66","[TCP Dup ACK 7899#1] 35196  >  443 [ACK] Seq=1306 Ack=477241 Win=1046528 Len=0 TSval=23557889 TSecr=1716866511"
"7903","28.568848207","172.27.28.112","10.4.10.40","DNS","79","Standard query 0x7f66 A play.googleapis.com"
"7904","28.568852175","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7905","28.573343108","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7906","28.573368593","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7907","28.576251114","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7908","28.576262896","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7909","28.579544061","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7910","28.579554910","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7911","28.584185843","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7912","28.584192138","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7913","28.586681581","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7914","28.586691762","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=260401 Ack=1 Win=375 Len=1400 TSval=5242342 TSecr=2538604549"
"7915","28.590890402","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7916","28.590904884","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7917","28.595211375","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=478669 Win=1049600 Len=0 TSval=23557895 TSecr=1716866511"
"7918","28.595211492","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=480097 Win=1052416 Len=0 TSval=23557896 TSecr=1716866511"
"7919","28.595211549","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=481525 Win=1055232 Len=0 TSval=23557897 TSecr=1716866511"
"7920","28.595211605","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=482953 Win=1058048 Len=0 TSval=23557898 TSecr=1716866513"
"7921","28.595211660","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=484381 Win=1060864 Len=0 TSval=23557898 TSecr=1716866513"
"7922","28.595211717","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=485809 Win=1063680 Len=0 TSval=23557899 TSecr=1716866514"
"7923","28.595240461","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=478669 Win=1049600 Len=0 TSval=23557895 TSecr=1716866511"
"7924","28.595255170","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=480097 Win=1052416 Len=0 TSval=23557896 TSecr=1716866511"
"7925","28.595260210","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=481525 Win=1055232 Len=0 TSval=23557897 TSecr=1716866511"
"7926","28.595263509","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=482953 Win=1058048 Len=0 TSval=23557898 TSecr=1716866513"
"7927","28.595266200","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=484381 Win=1060864 Len=0 TSval=23557898 TSecr=1716866513"
"7928","28.595268790","172.27.29.185","3.163.237.4","TCP","66","35196  >  443 [ACK] Seq=1306 Ack=485809 Win=1063680 Len=0 TSval=23557899 TSecr=1716866514"
"7929","28.600796631","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7930","28.600796801","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7931","28.600796846","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7932","28.600796889","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7933","28.600810864","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7934","28.600823172","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7935","28.600826358","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7936","28.600830110","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=261801 Ack=1 Win=375 Len=1400 TSval=5242342 TSecr=2538604568"
"7937","28.604688024","6e:e4:ea:85:e3:17","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.206"
"7938","28.608487652","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7939","28.608499663","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7940","28.612384478","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7941","28.612406809","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=263201 Ack=1 Win=375 Len=1400 TSval=5242384 TSecr=2538604728"
"7942","28.613993662","Intel_ac:b1:9c","72:64:9a:93:8f:91","ARP","42","Who has 172.27.29.5? Tell 172.27.5.225"
"7943","28.614037423","Intel_ac:b1:9c","6a:f1:62:50:64:79","ARP","42","Who has 172.27.28.148? Tell 172.27.5.225"
"7944","28.624714123","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7945","28.624714524","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7946","28.624714570","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7947","28.624732243","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7948","28.624750238","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7949","28.624754929","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7950","28.625995282","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7951","28.626001570","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7952","28.630100316","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7953","28.630107909","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7954","28.635223801","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7955","28.635278183","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7956","28.639110551","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7957","28.639112037","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7958","28.639112082","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7959","28.639119085","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7960","28.639126353","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7961","28.639130840","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=264601 Ack=1 Win=375 Len=1400 TSval=5242448 TSecr=2538604842"
"7962","28.642863750","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7963","28.642879571","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7964","28.649418942","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7965","28.649438034","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7966","28.650933409","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7967","28.650945859","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7968","28.656242308","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7969","28.656256963","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7970","28.657723597","ee:02:4e:49:48:1a","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.30.142"
"7971","28.658914626","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7972","28.658927181","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7973","28.662726848","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7974","28.662741690","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7975","28.665022619","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7976","28.665041432","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=266001 Ack=1 Win=375 Len=1400 TSval=5242448 TSecr=2538604855"
"7977","28.668151525","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7978","28.668163817","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7979","28.668559153","172.27.26.62","34.36.65.236","QUIC","1362","Protected Payload (KP0)"
"7980","28.668559224","172.27.26.62","34.36.65.236","QUIC","457","Protected Payload (KP0)"
"7981","28.668559269","172.27.26.62","34.36.65.236","QUIC","1357","Protected Payload (KP0)"
"7982","28.668565387","172.27.26.62","34.36.65.236","QUIC","1362","Protected Payload (KP0)"
"7983","28.668572092","172.27.26.62","34.36.65.236","QUIC","457","Protected Payload (KP0)"
"7984","28.668575685","172.27.26.62","34.36.65.236","QUIC","1357","Protected Payload (KP0)"
"7985","28.669497543","172.27.26.62","34.36.65.236","QUIC","1362","Protected Payload (KP0)"
"7986","28.669497611","172.27.26.62","34.36.65.236","QUIC","956","Protected Payload (KP0)"
"7987","28.669503214","172.27.26.62","34.36.65.236","QUIC","1362","Protected Payload (KP0)"
"7988","28.669509193","172.27.26.62","34.36.65.236","QUIC","956","Protected Payload (KP0)"
"7989","28.672586471","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7990","28.672617736","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7991","28.678618580","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7992","28.678630039","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7993","28.682690891","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"7994","28.682704612","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=267401 Ack=1 Win=375 Len=1400 TSval=5242449 TSecr=2538604874"
"7995","28.688344427","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"7996","28.688351561","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
